publisher,org_id,inventory_type,relationship_type_given,account_manager_name,account_manager_email,domain,ad_request,revenue,ads_txt_lines,ssp_domain,pub_id,relationship_type,ssp_id,ads_txt_lines_scraped,domain_scraped,inventory_type_scraped,ads_txt_url_scraped,ssp_domain_scraped,pub_id_scraped,relationship_type_scraped,ssp_id_scraped,ads_txt_status,ads_txt_status_v2,repr_error_msg,response_code
cbs12.com,50,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,cbs12.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
weartv.com,51,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,weartv.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
soyfiera.com,101,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,soyfiera.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
KITV.COM,120,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,KITV.COM,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
mynbc15.com,143,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,mynbc15.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
gocomics.com,155,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,gocomics.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
inn.co.il,159,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,inn.co.il,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
motorcyclistonline.com,196,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,motorcyclistonline.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
leeds-live.co.uk,200,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,leeds-live.co.uk,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
movieguide.org,45,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,movieguide.org,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
braincandy.net,79,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,braincandy.net,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
wcyb.com,146,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wcyb.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
smoothradio.com,190,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,smoothradio.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
dotgg.gg,199,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,dotgg.gg,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
gizmodo.com,11,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,gizmodo.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
TheKitchn.com,12,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,TheKitchn.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
comicsands.com,32,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,comicsands.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
villages-news.com,37,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,villages-news.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
tasteofhome.com,39,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,tasteofhome.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
katu.com,47,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,katu.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
cbs12.com,50,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,cbs12.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
wjactv.com,140,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wjactv.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
justjared.com,192,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,justjared.com,1000,10,"rubiconproject.com,24434,reseller,0bfd66d529a55807",rubiconproject.com,24434,reseller,0bfd66d529a55807,,,,,,,,,missing,missing,,
pagesix.com,5,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,pagesix.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
TheKitchn.com,12,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,TheKitchn.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
wjla.com,59,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wjla.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
foxbaltimore.com,62,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,foxbaltimore.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
swiatgwiazd.pl,76,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,swiatgwiazd.pl,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
soyfiera.com,101,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,soyfiera.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
comingsoon.net,110,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,comingsoon.net,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
wpde.com,115,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wpde.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
idahonews.com,122,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,idahonews.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
games.dailymail.co.uk,129,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,games.dailymail.co.uk,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
nbcmontana.com,139,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,nbcmontana.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
dronedj.com,163,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,dronedj.com,1000,10,"media.net,8cuv34pj4,reseller",media.net,8cuv34pj4,reseller,,,,,,,,,,missing,missing,,
komonews.com,42,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,komonews.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
calciomercato.com,52,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,calciomercato.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
kmph.com,93,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,kmph.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
whats-on-netflix.com,98,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,whats-on-netflix.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
wchstv.com,121,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wchstv.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
nbcmontana.com,139,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,nbcmontana.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
games.triviatoday.com,141,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,games.triviatoday.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
yorozoonews.jp,144,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,yorozoonews.jp,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
dotgg.gg,199,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,dotgg.gg,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
khqa.com,201,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,khqa.com,1000,10,"lijit.com,253233,reseller,fafdf38b16bf6b2b",lijit.com,253233,reseller,fafdf38b16bf6b2b,,,,,,,,,missing,missing,,
thestreet.com,3,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,thestreet.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
mashable.com,6,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,mashable.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
jpost.com,15,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,jpost.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
kooora.com,27,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,kooora.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
eastidahonews.com,49,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,eastidahonews.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
wjla.com,59,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wjla.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
wsbtv.com,65,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wsbtv.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
9to5google.com,71,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,9to5google.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
wktv.com,84,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wktv.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
wwmt.com,96,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wwmt.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
kezi.com,105,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,kezi.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
games.insp.com,128,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,games.insp.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
religionnews.com,132,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,religionnews.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
justjared.com,192,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,justjared.com,1000,10,"risecodes.com,67a38418e115360001678324,reseller",risecodes.com,67a38418e115360001678324,reseller,,,,,,,,,,missing,missing,,
voetbalzone.nl,18,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,voetbalzone.nl,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
presse-citron.net,67,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,presse-citron.net,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
kq2.com,90,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,kq2.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
kvoa.com,91,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,kvoa.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
wwmt.com,96,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wwmt.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
Goniec.pl,102,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,Goniec.pl,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
abcnews4.com,113,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,abcnews4.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
wpde.com,115,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wpde.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
timesofisrael.com,152,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,timesofisrael.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
cycleworld.com,167,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,cycleworld.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
newschannel20.com,168,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,newschannel20.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
classicfm.com,169,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,classicfm.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
domino.com,170,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,domino.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
kdrv.com,176,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,kdrv.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
wtov9.com,178,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wtov9.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
progameguides.com,180,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,progameguides.com,1000,10,"onetag.com,7e9adb1ccca08d0,reseller",onetag.com,7e9adb1ccca08d0,reseller,,,,,,,,,,missing,missing,,
athlonsports.com,2,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,athlonsports.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
arkadium.com,10,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,arkadium.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
gizmodo.com,11,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,gizmodo.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
daily.co.jp,14,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,daily.co.jp,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
pleated-jeans.com,21,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,pleated-jeans.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
sny.tv,33,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,sny.tv,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
tasteofhome.com,39,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,tasteofhome.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
es.gizmodo.com,60,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,es.gizmodo.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
foxbaltimore.com,62,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,foxbaltimore.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
13wham.com,75,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,13wham.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
kmph.com,93,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,kmph.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
philstar.com,103,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,philstar.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
games.insp.com,128,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,games.insp.com,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
lbc.co.uk,136,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,lbc.co.uk,1000,10,"sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2",sharethrough.com,z7d3ygnp,reseller,d53b998a7bd4ecd2,,,,,,,,,missing,missing,,
goal.com,9,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,goal.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
villages-news.com,37,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,villages-news.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
tasteofhome.com,39,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,tasteofhome.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
kmph.com,93,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,kmph.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
krcrtv.com,138,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,krcrtv.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
ilbianconero.com,153,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,ilbianconero.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
okcfox.com,165,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,okcfox.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
saveur.com,195,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,saveur.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
news.mongabay.com,205,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,news.mongabay.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
christianpost.com,207,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,christianpost.com,1000,10,"pubmatic.com,159302,reseller,5d62403b186f2ace",pubmatic.com,159302,reseller,5d62403b186f2ace,,,,,,,,,missing,missing,,
daily.co.jp,14,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,daily.co.jp,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
boston.com,16,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,boston.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
apartmenttherapy.com,29,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,apartmenttherapy.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
gothamist.com,43,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,gothamist.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
bleedingcool.com,46,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,bleedingcool.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
kutv.com,48,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,kutv.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
eastidahonews.com,49,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,eastidahonews.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
wlos.com,58,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,wlos.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
katv.com,64,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,katv.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
abc6onyourside.com,77,ads.txt,DIRECT,publishers@test_ssp.com,publishers@test_ssp.com,abc6onyourside.com,1000,10,"appnexus.com,9538,reseller,f5ab79cb980f11d1",appnexus.com,9538,reseller,f5ab79cb980f11d1,,,,,,,,,missing,missing,,
